com.samsung.shealth.activity.day_summary,6267007,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
,,,,7258,,4426236,90,0,,2023-03-26 07:00:00.480,,2023-03-25 07:00:00.848,,,,-1,1124152,81,,,,5489.64,,275.72,c3360514-ffea-4830-8bd1-01429f278a2e.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,4426236,26520000,c3360514-ffea-4830-8bd1-01429f278a2e,1679702400000,
,,,,4711,,2840550,90,0,,2023-03-27 04:53:46.317,,2023-03-26 07:00:00.445,,,,-1,659970,52,,,,3594.155,,165.79663,ee289c76-b978-43a3-aedf-bd6e2ecd251d.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,2840550,55620000,ee289c76-b978-43a3-aedf-bd6e2ecd251d,1679788800000,
,,,,2018,,1273033,90,0,,2023-03-28 06:44:01.918,,2023-03-27 07:00:01.646,,,,-1,240000,23,,,,1520.1697,,74.19001,185c225a-3bf3-492d-8453-a42b086bbf11.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1273033,34860000,185c225a-3bf3-492d-8453-a42b086bbf11,1679875200000,
,,,,4157,,2689711,90,0,,2023-03-29 07:15:01.393,,2023-03-28 07:00:01.485,,,,-1,540000,48,,,,3132.4304,,150.75002,3acb029b-a6c3-4607-ba34-ae8dfb971f9c.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,2689711,43740000,3acb029b-a6c3-4607-ba34-ae8dfb971f9c,1679961600000,
,,,,4603,,2975704,90,0,,2023-03-30 05:21:33.986,,2023-03-29 07:00:00.613,,,,-1,540000,54,,,,3384.6096,,179.60002,ffeac8bd-b7f6-44a2-b8d4-bc58b90f2971.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,2975704,29100000,ffeac8bd-b7f6-44a2-b8d4-bc58b90f2971,1680048000000,
,,,,8334,,5147516,90,0,,2023-03-31 06:59:44.901,,2023-03-30 07:00:00.713,,,,-1,840000,94,,,,6349.032,,294.53003,db8d87d4-6f57-4589-b12e-648125c0070c.extra_data.json,1Aysn0n5s3,1200,com.sec.android.app.shealth,5146316,12000000,db8d87d4-6f57-4589-b12e-648125c0070c,1680134400000,
,,,,16142,,9629984,90,0,,2023-04-01 04:25:23.481,,2023-03-31 07:00:01.248,,,,-1,2160000,177,,,,12442.151,,568.59985,daa96988-6d6e-45c5-99f4-8e224ab0588b.extra_data.json,1Aysn0n5s3,1868,com.sec.android.app.shealth,9628116,12960000,daa96988-6d6e-45c5-99f4-8e224ab0588b,1680220800000,
,,,,7452,,4771647,90,0,,2023-04-02 04:34:16.644,,2023-04-01 08:11:31.615,,,,-1,719533,87,,,,5646.671,,290.5479,6478937a-e40e-4dfb-a624-234d88d46a7d.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,4771647,22560000,6478937a-e40e-4dfb-a624-234d88d46a7d,1680307200000,
,,,,2231,,1477078,90,0,,2023-04-03 06:34:57.858,,2023-04-02 07:02:43.377,,,,-1,120000,26,,,,1683.6097,,81.87,ed1e7a8d-3650-48e2-a0ff-c552bc2b17ce.extra_data.json,1Aysn0n5s3,400,com.sec.android.app.shealth,1476678,16620000,ed1e7a8d-3650-48e2-a0ff-c552bc2b17ce,1680393600000,
,,,,2154,,1340370,90,0,,2023-04-04 04:35:03.925,,2023-04-03 07:00:00.590,,,,-1,300000,24,,,,1631.72,,80.72997,66c169c5-5299-4427-bde6-acdb911bb1a4.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1340370,13860000,66c169c5-5299-4427-bde6-acdb911bb1a4,1680480000000,
,,,,2946,,1816395,90,0,,2023-04-05 06:24:29.867,,2023-04-04 07:00:00.592,,,,-1,1199208,33,,,,2247.9058,,115.63002,82291a73-e8cb-41f6-a21e-1ca3c7720b29.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1816395,27000000,82291a73-e8cb-41f6-a21e-1ca3c7720b29,1680566400000,
,,,,3353,,1971689,90,0,,2023-04-06 06:09:18.545,,2023-04-05 07:00:01.268,,,,-1,240000,35,,,,2550.5796,,120.039986,a1507a60-f13f-4dc4-94ac-40dd63433ecf.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1971689,29340000,a1507a60-f13f-4dc4-94ac-40dd63433ecf,1680652800000,
,,,,1367,,846880,90,0,,2023-04-07 07:00:59.110,,2023-04-06 07:00:01.227,,,,-1,240000,15,,,,1028.2899,,52.069992,4e4c2b13-966c-4e69-b400-d8fecf8ccc48.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,846880,16680000,4e4c2b13-966c-4e69-b400-d8fecf8ccc48,1680739200000,
,,,,4791,,3105915,90,0,,2023-04-08 06:20:01.995,,2023-04-07 07:00:59.026,,,,-1,240000,56,,,,3628.8306,,175.70001,ca6c14bb-0a55-44c2-8f8b-c4ef0e621648.extra_data.json,1Aysn0n5s3,8000,com.sec.android.app.shealth,3097915,11400000,ca6c14bb-0a55-44c2-8f8b-c4ef0e621648,1680825600000,
,,,,13661,,8484718,90,0,,2023-04-09 07:01:31.430,,2023-04-08 07:00:30.687,,,,-1,1361000,156,,,,10464.562,,533.3454,9f920143-3475-4e4f-88e3-05f8ee82480f.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,8484718,35820000,9f920143-3475-4e4f-88e3-05f8ee82480f,1680912000000,
,,,,5750,,3481846,90,0,,2023-04-10 06:16:55.810,,2023-04-09 07:01:31.346,,,,-1,420000,63,,,,4358.5996,,219.06001,66c8c360-138c-409c-9066-f23ac70fe735.extra_data.json,1Aysn0n5s3,9926,com.sec.android.app.shealth,3471920,38760000,66c8c360-138c-409c-9066-f23ac70fe735,1680998400000,
,,,,3649,,2196574,90,0,,2023-04-11 05:31:49.854,,2023-04-10 07:00:01.970,,,,-1,659499,40,,,,2803.5793,,139.08002,a296c323-af0f-4b27-889d-5f67d3bb4a46.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,2196574,11280000,a296c323-af0f-4b27-889d-5f67d3bb4a46,1681084800000,
,,,,1600,,982311,90,0,,2023-04-12 06:54:11.001,,2023-04-11 07:00:00.604,,,,-1,240000,17,,,,1211.7701,,55.669994,ac852309-3380-4535-93b0-5ea059b4b6f2.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,982311,22080000,ac852309-3380-4535-93b0-5ea059b4b6f2,1681171200000,
,,,,4615,,2751262,90,0,,2023-04-13 06:29:06.468,,2023-04-12 07:00:00.408,,,,-1,360000,50,,,,3502.4995,,168.74995,cd007aed-e2fa-4a0a-b16e-dbaa2a3844b6.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,2751262,17640000,cd007aed-e2fa-4a0a-b16e-dbaa2a3844b6,1681257600000,
,,,,5878,,3665629,90,0,,2023-04-14 06:53:07.011,,2023-04-13 07:00:00.393,,,,-1,240000,67,,,,4430.169,,223.46996,1461dbad-bb8e-42db-b047-57721b58089a.extra_data.json,1Aysn0n5s3,4185,com.sec.android.app.shealth,3661444,13560000,1461dbad-bb8e-42db-b047-57721b58089a,1681344000000,
,,,,2356,,1338856,90,0,,2023-04-15 05:28:59.580,,2023-04-14 07:00:00.362,,,,-1,300000,24,,,,1804.98,,80.39,931fd927-dca4-41d2-9b4e-43ba3d3957ee.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1338856,46980000,931fd927-dca4-41d2-9b4e-43ba3d3957ee,1681430400000,
,,,,278,,185426,90,0,,2023-04-16 05:01:51.997,,2023-04-15 07:04:38.533,,,,-1,45356,3,,,,208.49,,10.32,ad3b0b13-b82f-4dbc-b427-c5de74d8f3b6.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,185426,62400000,ad3b0b13-b82f-4dbc-b427-c5de74d8f3b6,1681516800000,
,,,,5668,,3422253,90,0,,2023-04-17 07:00:00.347,,2023-04-16 07:00:00.320,,,,-1,660000,63,,,,4332.2974,,211.06496,fcf7e83d-82b4-4d95-82ee-0d4b19041d61.extra_data.json,1Aysn0n5s3,1868,com.sec.android.app.shealth,3420385,36360000,fcf7e83d-82b4-4d95-82ee-0d4b19041d61,1681603200000,
,,,,6885,,4188197,90,0,,2023-04-18 06:48:58.988,,2023-04-17 07:00:00.282,,,,-1,720000,76,,,,5272.981,,258.7199,a73d9c7a-63c5-4a9b-9735-db0cb25eadb4.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,4188197,26280000,a73d9c7a-63c5-4a9b-9735-db0cb25eadb4,1681689600000,
,,,,4147,,2544270,90,0,,2023-04-19 06:55:01.031,,2023-04-18 07:03:10.660,,,,-1,240000,46,,,,3149.92,,153.28001,0f853e71-e679-40e3-99aa-be4de2b0a5ea.extra_data.json,1Aysn0n5s3,10843,com.sec.android.app.shealth,2533427,32640000,0f853e71-e679-40e3-99aa-be4de2b0a5ea,1681776000000,
,,,,4376,,2769601,90,0,,2023-04-20 06:12:41.119,,2023-04-19 07:02:27.371,,,,-1,240000,51,,,,3268.3,,168.38998,3a292082-df3f-4367-b9bd-de196b1db779.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,2769601,16980000,3a292082-df3f-4367-b9bd-de196b1db779,1681862400000,
,,,,7986,,5026159,90,0,,2023-04-21 05:19:53.396,,2023-04-20 07:00:01.173,,,,-1,360000,92,,,,6012.24,,299.67007,fce445a2-6ee6-47bf-bc23-cc15cef88d2f.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,5026159,28620000,fce445a2-6ee6-47bf-bc23-cc15cef88d2f,1681948800000,
,,,,6434,,4130558,90,0,,2023-04-22 06:05:42.801,,2023-04-21 07:00:38.431,,,,-1,780000,75,,,,4898.2334,,236.05891,b7904ec5-76fc-4000-bc62-ca1875352df8.extra_data.json,1Aysn0n5s3,1575,com.sec.android.app.shealth,4128983,19500000,b7904ec5-76fc-4000-bc62-ca1875352df8,1682035200000,
,,,,15941,,10008609,90,0,,2023-04-23 05:43:48.202,,2023-04-22 07:00:00.590,,,,-1,719339,184,,,,12059.358,,613.8019,0b46d9bc-2e43-4d55-8417-8ef276e53bb2.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,10008609,38340000,0b46d9bc-2e43-4d55-8417-8ef276e53bb2,1682121600000,
,,,,7152,,4408517,90,0,,2023-04-24 06:32:55.943,,2023-04-23 07:00:00.701,,,,-1,420000,81,,,,5382.3296,,263.92996,9b874391-080c-424d-98b4-e93ea300d404.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,4408517,36240000,9b874391-080c-424d-98b4-e93ea300d404,1682208000000,
,,,,5239,,3381234,90,0,,2023-04-25 01:36:57.062,,2023-04-24 07:00:00.335,,,,-1,779079,61,,,,4050.666,,200.57169,070bab20-cede-46c2-9cfb-fb10dc70859e.extra_data.json,1Aysn0n5s3,32800,com.sec.android.app.shealth,3348434,21540000,070bab20-cede-46c2-9cfb-fb10dc70859e,1682294400000,
,,,,10647,,6605292,90,0,,2023-04-25 20:47:39.001,,2023-04-25 07:47:56.673,,,,-1,660000,121,,,,8027.3853,,405.47794,d5b85325-7725-43d5-b739-b65503929700.extra_data.json,1Aysn0n5s3,6619,com.sec.android.app.shealth,6598673,66000000,d5b85325-7725-43d5-b739-b65503929700,1682380800000,
,,,,7350,,4661663,90,0,,2023-04-26 21:56:49.082,,2023-04-25 21:00:00.533,,,,-1,540000,85,,,,5521.882,,277.68005,69644404-71e2-4db1-9747-1dd7a66ef988.extra_data.json,1Aysn0n5s3,7600,com.sec.android.app.shealth,4654063,26940000,69644404-71e2-4db1-9747-1dd7a66ef988,1682467200000,
,,,,4028,,2585242,90,0,,2023-04-27 21:55:54.312,,2023-04-26 22:00:00.887,,,,-1,420000,47,,,,3033.84,,149.51999,a8a173c8-a87a-46cb-b7b8-617aa9384e01.extra_data.json,1Aysn0n5s3,400,com.sec.android.app.shealth,2584842,27840000,a8a173c8-a87a-46cb-b7b8-617aa9384e01,1682553600000,
,,,,7950,,5112792,90,0,,2023-04-28 21:55:01.884,,2023-04-27 22:04:16.013,,,,-1,540000,94,,,,5948.29,,301.6199,f289df46-d3a9-4615-bdc5-e91e7f012bed.extra_data.json,1Aysn0n5s3,7200,com.sec.android.app.shealth,5105592,32760000,f289df46-d3a9-4615-bdc5-e91e7f012bed,1682640000000,
,,,,6318,,4122766,90,0,,2023-04-29 20:44:35.428,,2023-04-28 22:01:31.932,,,,-1,180000,75,,,,4707.2886,,240.00002,24ce8e14-4ee2-4d23-92ab-0b386b07f31a.extra_data.json,1Aysn0n5s3,2400,com.sec.android.app.shealth,4120366,36180000,24ce8e14-4ee2-4d23-92ab-0b386b07f31a,1682726400000,
,,,,580,,386860,90,0,,2023-04-30 19:34:39.708,,2023-04-29 22:00:00.542,,,,-1,43355,6,,,,428.42,,21.4,47cb1b20-9ac8-4e6a-99ca-ec6fe118dd64.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,386860,29040000,47cb1b20-9ac8-4e6a-99ca-ec6fe118dd64,1682812800000,
,,,,1285,,801554,90,0,,2023-05-01 20:28:55.920,,2023-04-30 22:00:03.527,,,,-1,180000,14,,,,969.7101,,47.09,2f05de3b-5646-4f3c-bd1f-3625bb2de61e.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,801554,37620000,2f05de3b-5646-4f3c-bd1f-3625bb2de61e,1682899200000,
,,,,9227,,5868961,90,0,,2023-05-02 21:46:23.520,,2023-05-01 22:17:04.181,,,,-1,4620000,107,,,,6921.149,,369.56995,8f86ce95-3055-48f3-82c1-26977377fe97.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,5868961,45240000,8f86ce95-3055-48f3-82c1-26977377fe97,1682985600000,
,,,,531,,354177,90,0,,2023-05-03 21:35:00.911,,2023-05-02 22:00:00.281,,,,-1,49358,5,,,,396.98004,,19.42,64da9144-2945-4264-b656-914f9bdab8d8.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,354177,40620000,64da9144-2945-4264-b656-914f9bdab8d8,1683072000000,
,,,,8852,,5719232,90,0,,2023-05-04 21:13:21.708,,2023-05-03 22:00:00.486,,,,-1,420000,105,,,,6639.359,,333.43997,41a1f3fd-7220-4eea-9a28-4bd4a04c6824.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,5719232,31020000,41a1f3fd-7220-4eea-9a28-4bd4a04c6824,1683158400000,
,,,,9828,,6317868,90,0,,2023-05-05 21:15:04.395,,2023-05-04 22:27:43.607,,,,-1,480000,116,,,,7316.581,,381.90994,dfced76d-d010-4d42-b9b1-9cd8952bbf32.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,6317868,20460000,dfced76d-d010-4d42-b9b1-9cd8952bbf32,1683244800000,
,,,,2869,,1816428,90,0,,2023-05-06 20:10:08.007,,2023-05-05 22:00:00.408,,,,-1,540000,33,,,,2141.82,,109.62998,0539e8a6-c128-44ac-8a0e-d005b1d4fd6b.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1816428,29460000,0539e8a6-c128-44ac-8a0e-d005b1d4fd6b,1683331200000,
,,,,7364,,4728988,90,0,,2023-05-07 21:55:03.357,,2023-05-06 22:08:36.411,,,,-1,300000,86,,,,5491.9487,,279.46997,1e53746c-c699-45f1-b7d9-b3ad8c1af575.extra_data.json,1Aysn0n5s3,4800,com.sec.android.app.shealth,4724188,25320000,1e53746c-c699-45f1-b7d9-b3ad8c1af575,1683417600000,
,,,,796,,530932,90,0,,2023-05-08 21:55:03.922,,2023-05-07 22:28:35.819,,,,-1,41354,8,,,,589.31995,,29.590002,c5946362-d8c3-47ea-8d85-7f2d181d05a5.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,530932,34620000,c5946362-d8c3-47ea-8d85-7f2d181d05a5,1683504000000,
,,,,1222,,815074,90,0,,2023-05-09 21:38:40.930,,2023-05-08 22:00:01.756,,,,-1,50692,14,,,,911.2299,,44.80999,0a05fd94-a275-495d-95ec-8db9aecbb4c2.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,815074,25320000,0a05fd94-a275-495d-95ec-8db9aecbb4c2,1683590400000,
,,,,1524,,1010606,90,0,,2023-05-10 21:57:07.848,,2023-05-09 22:00:00.824,,,,-1,60000,17,,,,1153.63,,55.870007,484c1032-391b-4e16-9c97-cdc213bdcaa4.extra_data.json,1Aysn0n5s3,4800,com.sec.android.app.shealth,1005806,20520000,484c1032-391b-4e16-9c97-cdc213bdcaa4,1683676800000,
,,,,659,,439553,90,0,,2023-05-11 21:58:17.431,,2023-05-10 22:00:00.476,,,,-1,31349,7,,,,489.83,,24.36,66375ae8-276c-4e84-99b3-c02eecc18e9e.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,439553,20580000,66375ae8-276c-4e84-99b3-c02eecc18e9e,1683763200000,
,,,,2377,,1585429,90,0,,2023-05-12 19:55:03.051,,2023-05-11 22:00:00.293,,,,-1,60000,28,,,,1757.2798,,91.859985,4cece3f6-9955-425c-922d-d14d4736adce.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1585429,39060000,4cece3f6-9955-425c-922d-d14d4736adce,1683849600000,
,,,,276,,184092,90,0,,2023-05-13 18:32:15.566,,2023-05-12 22:00:00.705,,,,-1,35351,3,,,,203.36996,,10.370001,c1059713-6f19-43c2-945d-bd893c299126.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,184092,30240000,c1059713-6f19-43c2-945d-bd893c299126,1683936000000,
,,,,7228,,4556602,90,0,,2023-05-14 21:46:19.015,,2023-05-13 22:04:20.775,,,,-1,1439632,83,,,,5464.5566,,280.58743,8ae778aa-829c-41ee-bf19-ef16ac99169b.extra_data.json,1Aysn0n5s3,2800,com.sec.android.app.shealth,4553802,29100000,8ae778aa-829c-41ee-bf19-ef16ac99169b,1684022400000,
,,,,321,,214107,90,0,,2023-05-15 21:55:02.139,,2023-05-14 22:00:00.580,,,,-1,26680,3,,,,236.86,,12.15,3c4699d6-dd58-452a-b8e9-accb9bdc02cb.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,214107,36000000,3c4699d6-dd58-452a-b8e9-accb9bdc02cb,1684108800000,
,,,,4009,,2594180,90,0,,2023-05-16 21:35:48.916,,2023-05-15 22:08:06.132,,,,-1,480000,47,,,,2963.0999,,156.18999,05ab827c-2c73-4936-b10d-423cac6b52e6.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,2594180,37980000,05ab827c-2c73-4936-b10d-423cac6b52e6,1684195200000,
,,,,100,,66700,90,0,,2023-05-17 22:21:14.905,,2023-05-16 22:00:00.347,,,,-1,16008,1,,,,74.52,,3.6599998,45bd260c-6b90-4613-bcae-169c69c56350.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,66700,38639999,45bd260c-6b90-4613-bcae-169c69c56350,1684281600000,
,,,,1142,,761714,90,0,,2023-05-18 21:31:45.043,,2023-05-17 22:21:14.687,,,,-1,38686,13,,,,847.4399,,42.440002,19348595-8719-4f41-bd1c-573b88044247.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,761714,22320000,19348595-8719-4f41-bd1c-573b88044247,1684368000000,
,,,,638,,425546,90,0,,2023-05-19 21:57:37.226,,2023-05-18 22:03:26.412,,,,-1,37352,7,,,,470.74994,,23.840004,ebfd524c-4112-447c-8c1e-b221eac68aef.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,425546,55380000,ebfd524c-4112-447c-8c1e-b221eac68aef,1684454400000,
,,,,5736,,3618212,90,0,,2023-05-20 21:56:13.754,,2023-05-19 22:00:00.372,,,,-1,660000,66,,,,4279.7705,,218.71,3121c5c1-162a-4d04-b224-ce93640e349b.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,3618212,23760000,3121c5c1-162a-4d04-b224-ce93640e349b,1684540800000,
,,,,183,,122061,90,0,,2023-05-21 18:20:04.837,,2023-05-20 22:00:00.510,,,,-1,30682,2,,,,136.75,,6.67,49580cc9-1159-455d-b056-57e6762a37f5.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,122061,53940000,49580cc9-1159-455d-b056-57e6762a37f5,1684627200000,
,,,,257,,171419,90,0,,2023-05-22 22:01:28.515,,2023-05-21 22:39:25.760,,,,-1,20677,2,,,,190.97,,9.209999,3fcd8439-25ae-4def-94a7-76d3c7a2b1d1.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,171419,24900000,3fcd8439-25ae-4def-94a7-76d3c7a2b1d1,1684713600000,
,,,,3945,,2440266,90,0,,2023-05-23 22:00:00.688,,2023-05-22 22:01:28.457,,,,-1,1439826,44,,,,3006.5537,,144.00468,2277a46f-f493-4891-b480-8bcf5bdc2267.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,2440266,37680000,2277a46f-f493-4891-b480-8bcf5bdc2267,1684800000000,
,,,,238,,158746,90,0,,2023-05-24 21:25:32.853,,2023-05-23 22:00:00.471,,,,-1,22011,2,,,,180.95,,8.29,b4e2f953-2748-4bf7-a9da-e7dae8588a9d.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,158746,34440000,b4e2f953-2748-4bf7-a9da-e7dae8588a9d,1684886400000,
,,,,561,,374187,90,0,,2023-05-25 20:41:38.781,,2023-05-24 22:00:00.609,,,,-1,60000,6,,,,415.77997,,20.739998,cee16ade-ca4d-4d31-a209-6313477355dd.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,374187,39180000,cee16ade-ca4d-4d31-a209-6313477355dd,1684972800000,
,,,,4629,,2916183,90,0,,2023-05-26 21:35:02.969,,2023-05-25 23:16:58.483,,,,-1,780000,53,,,,3450.8196,,180.71999,6a6232b3-a100-43e2-a76f-bd7673418a38.extra_data.json,1Aysn0n5s3,9600,com.sec.android.app.shealth,2906583,32400000,6a6232b3-a100-43e2-a76f-bd7673418a38,1685059200000,
,,,,209,,139403,90,0,,2023-05-27 21:56:53.435,,2023-05-26 22:00:00.483,,,,-1,19343,2,,,,157.40999,,7.7900004,5f19c52c-94cf-4a73-9970-16e9a8f07e4a.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,139403,46800000,5f19c52c-94cf-4a73-9970-16e9a8f07e4a,1685145600000,
,,,,352,,234784,90,0,,2023-05-28 21:51:36.494,,2023-05-27 22:00:00.303,,,,-1,21344,3,,,,263.58002,,12.59,88b1388e-ae99-4756-9e9f-7976e6eb69bb.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,234784,23760000,88b1388e-ae99-4756-9e9f-7976e6eb69bb,1685232000000,
,,,,2012,,1305939,90,0,,2023-05-29 21:22:38.212,,2023-05-28 22:00:00.561,,,,-1,300000,23,,,,1497.7101,,77.22,abab8f68-ecb7-4bea-b96c-d11a2c43d1c8.extra_data.json,1Aysn0n5s3,800,com.sec.android.app.shealth,1305139,16020000,abab8f68-ecb7-4bea-b96c-d11a2c43d1c8,1685318400000,
,,,,8970,,5742003,90,0,,2023-05-30 22:10:21.365,,2023-05-29 22:09:50.101,,,,-1,1139613,105,,,,6714.4624,,354.59982,6f3ec5a1-49af-4fda-aa8f-bcca9ebdd17b.extra_data.json,1Aysn0n5s3,1200,com.sec.android.app.shealth,5740803,35460000,6f3ec5a1-49af-4fda-aa8f-bcca9ebdd17b,1685404800000,
,,,,1801,,1164372,90,0,,2023-05-31 21:52:02.979,,2023-05-30 22:10:21.327,,,,-1,480000,21,,,,1340.2097,,69.19001,9a794b31-d5ca-4700-a685-c95539ed5015.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1164372,28320000,9a794b31-d5ca-4700-a685-c95539ed5015,1685491200000,
,,,,62,,41354,90,0,,2023-06-01 22:00:00.459,,2023-05-31 22:05:39.938,,,,-1,15341,0,,,,45.48,,2.3,b2990da9-fd42-4f58-8aa1-347e8a11e3b0.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,41354,60719999,b2990da9-fd42-4f58-8aa1-347e8a11e3b0,1685577600000,
,,,,2636,,1604262,90,0,,2023-06-02 21:25:37.852,,2023-06-01 22:00:00.423,,,,-1,540000,28,,,,1980.1598,,102.23999,824ed01b-69bb-4f97-8dbd-c3414a83bb39.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1604262,24540000,824ed01b-69bb-4f97-8dbd-c3414a83bb39,1685664000000,
,,,,287,,191429,90,0,,2023-06-03 21:26:01.905,,2023-06-02 22:17:07.701,,,,-1,22011,3,,,,214.44002,,10.579999,b22e99fd-425d-418c-be6d-3d5077fcd539.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,191429,34560000,b22e99fd-425d-418c-be6d-3d5077fcd539,1685750400000,
,,,,4963,,3204545,90,0,,2023-06-04 22:15:06.031,,2023-06-03 22:00:00.564,,,,-1,300000,58,,,,3670.4697,,190.00003,3792a1a7-b692-4863-8b5f-c149231b65b0.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,3204545,51120000,3792a1a7-b692-4863-8b5f-c149231b65b0,1685836800000,
,,,,681,,454227,90,0,,2023-06-05 18:12:35.931,,2023-06-04 22:15:05.977,,,,-1,38686,7,,,,505.71997,,25.23,328dbf12-836f-4b0f-9114-a87508cf3b05.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,454227,17280000,328dbf12-836f-4b0f-9114-a87508cf3b05,1685923200000,
,,,,482,,321494,90,0,,2023-06-06 21:25:46.929,,2023-06-05 22:06:33.670,,,,-1,34017,5,,,,362.99,,17.16,6edc3330-7b02-4e14-b69b-d146f5137bd5.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,321494,34860000,6edc3330-7b02-4e14-b69b-d146f5137bd5,1686009600000,
,,,,4386,,2749958,90,0,,2023-06-07 21:22:19.826,,2023-06-06 22:00:30.018,,,,-1,540000,50,,,,3279.7107,,168.56001,5430087a-0391-4c0f-97a2-e83d5e3a72db.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,2749958,31320000,5430087a-0391-4c0f-97a2-e83d5e3a72db,1686096000000,
,,,,517,,344839,90,0,,2023-06-08 20:55:40.302,,2023-06-07 22:11:15.654,,,,-1,28681,5,,,,384.16998,,18.960001,dd42b967-4ebe-41ac-b9c9-4205129a465f.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,344839,33120000,dd42b967-4ebe-41ac-b9c9-4205129a465f,1686182400000,
,,,,5028,,3350887,90,0,,2023-06-09 22:02:12.084,,2023-06-08 22:00:01.121,,,,-1,180000,61,,,,3683.34,,193.98,8259b639-6563-46a7-8697-f6345e8f23aa.extra_data.json,1Aysn0n5s3,2000,com.sec.android.app.shealth,3348887,50160000,8259b639-6563-46a7-8697-f6345e8f23aa,1686268800000,
,,,,11622,,7279029,90,0,,2023-06-10 21:07:20.093,,2023-06-09 22:02:12.058,,,,-1,1380000,134,,,,8711.521,,458.71997,82e52399-bf30-4be5-ae47-73d1f3380963.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,7279029,27840000,82e52399-bf30-4be5-ae47-73d1f3380963,1686355200000,
